"company","year","region","country","icb_sector","rank","rd_million","rd_growth_1y_percent","rd_intensity_percent","sales_million","sales_growth_1y_percent","employees","employees_growth_1y_percent","capex_million","capex_growth_1y_percent","capex_intensity_percent","profit_million","profit_growth_1y_percent","profitability_percent","patents_2010_2019"
"MICRO FOCUS INTERNATIONAL",2012,"EU","UK","Software & Computer Services",379,41.154314,-6.32935507363084,13.1160489461308,313.770665,-4.79465909394849,1206,1.25944584382871,2.510232,-81.8748981008526,0.800021251189941,121.810676,5.58274621946568,38.8215628761854,0
"MICRO FOCUS INTERNATIONAL",2013,"EU","UK","Software & Computer Services",373,41.935321,6.50840758513878,13.3545621530848,314.014945,5.06857640126201,1219,0.827129859387932,2.108622,-12.1980407783921,0.671503708207264,116.104709,0.770949821331057,36.9742621644967,0
"MICRO FOCUS INTERNATIONAL",2014,"EU","UK","Software & Computer Services",221,103.895015,162.346872285107,15.1148118879408,687.3722,92.7083667861328,2515,106.316652994258,4.095213,70.9766118665375,0.595778095186276,114.28707,-13.734169674663,16.6266645639728,0
"MICRO FOCUS INTERNATIONAL",2015,"EU","UK","Software & Computer Services",153,180.107537,55.4499400416437,15.7490186983746,1143.61117,49.1900317986654,4258,0.424528301886795,9.443376,106.777965699391,0.825750591435724,270.552139,112.279108092389,23.6577034307911,0
"MICRO FOCUS INTERNATIONAL",2016,"EU","UK","Software & Computer Services",150,190.661221,2.49537162389888,14.5560736539267,1309.839628,10.8953944961275,4826,12.5728947982272,11.12513,14.0647761424184,0.849350543546084,276.155953,-1.17263627738433,21.083188132097,0
"MICRO FOCUS INTERNATIONAL",2017,"EU","UK","Software & Computer Services",176,167.6,2.5,14.6,1151.3,10.9,4826,12.6,9.8,14.1,0.8,242.7,-1.2,21.1,0
"MICRO FOCUS INTERNATIONAL",2018,"EU","UK","Software & Computer Services",67,576.455601,-2.43068290178243,12.4711339916511,4622.31904,0.45723709304295,13879,0.324675324675328,35.013955,-6.77966158249941,0.757497582858322,432.554364,7.66661221362865,9.35795128498962,0
"MICRO FOCUS INTERNATIONAL",2019,"RoW","UK","Software & Computer Services",77,452.376771,-27.8858432625444,14.6227772342752,3093.644687,-34.3342104071138,12077,-12.9836443547806,50.115726,40.4305195778296,1.61995739881165,258.411996,-41.386098662391,8.35299532250389,0
"MORPHOSYS",2010,"EU","Germany","Biotechnology",283,52.962,51.2810991459339,60.8506824762167,87.036,7.42002369668247,435,15.6914893617021,48.4,56.8981625661788,2.67015947424054,10.018,2056.60301488741,11.3160071694471,75
"MORPHOSYS",2011,"EU","Germany","Pharmaceuticals & Biotechnology",363,43.060241,-18.6959688078245,42.728242555345,100.777,15.7877200238982,446,2.5287356321839,2.32,-0.172117039586916,2.3021125852129,10.018,1.71591024469491,9.94076029252706,75
"MORPHOSYS",2012,"EU","Germany","Pharmaceuticals & Biotechnology",386,39.518,15.7353545560113,76.117649324884,51.917,-36.7459824311317,422,-5.38116591928252,1.017,-56.1637931034483,1.95889593004218,2.492,-74.5532523230879,4.79996918157829,75
"MORPHOSYS",2013,"EU","Germany","Pharmaceuticals & Biotechnology",479,27.829721,37.3876728501613,35.6974358645459,77.96,50.1627597896642,299,-29.1469194312796,1.05,3.24483775811211,1.34684453565931,9.944,299.036918138042,12.7552591072345,75
"MORPHOSYS",2014,"EU","Germany","Pharmaceuticals & Biotechnology",363,48.077693,10.192295469974,75.1472271718403,63.978,-17.9348383786557,329,10.0334448160535,2.9,176.190476190476,4.53280815280253,-5.872,-157.835122623855,-9.17815499077808,75
"MORPHOSYS",2015,"EU","Germany","Pharmaceuticals & Biotechnology",298,73.151,40.1556344295168,68.865499938808,106.223,66.0305104879802,365,10.9422492401216,1.387,-52.1724137931034,1.30574357719138,17.389,-396.134196185286,16.3702776234902,75
"MORPHOSYS",2016,"EU","Germany","Pharmaceuticals & Biotechnology",277,83.710069,14.434620169239,168.281740511418,49.744,-53.1702173728853,345,-5.47945205479452,2.502,80.3893294881038,5.02975233193953,-59.732,-443.504514348151,-120.078803473786,75
"MORPHOSYS",2017,"EU","Germany","Pharmaceuticals & Biotechnology",243,114.5,36.7,171.4,66.8,34.3,326,-5.5,1.3,-47.4,2,-67.2,12.6,-100.7,75
"MORPHOSYS",2018,"EU","Germany","Pharmaceuticals & Biotechnology",308,83.988017,-26.6189079816163,109.870121528459,76.443,14.4510487939992,329,0.920245398773001,1.821,38.2687927107062,2.38216710490169,-59.326,-11.7815878303023,-77.6081524796253,75
"MORPHOSYS",2019,"EU","Germany","Pharmaceuticals & Biotechnology",280,103.8606,23.6612122893674,144.743362831858,71.755,-6.13267401854978,426,29.483282674772,3.103,70.400878638111,4.32443732144101,-107.74,81.6067154367394,-150.149815343878,75
"KASPERSKY LABS",2010,"EU","UK","Software",284,52.636,90.7723533036135,15.2889849364169,344.274,40.2286677881463,1622,33.3881578947368,16.075431,75.7412398921833,2.58398833487281,41.213,-13.7930332043186,16.3889808698885,0
"KASPERSKY LABS",2011,"EU","UK","Software & Computer Services",281,62.432954,7.78118661109222,14.9983590630465,416.265231,18.4021536895083,2298,41.6769420468557,4.794,1.4,0,23.084555,-60.0351679988765,5.54563611871778,0
"KASPERSKY LABS",2012,"EU","UK","Software & Computer Services",285,65.529403,7.78118847664022,15.727960939348,416.642712,18.0966973738285,2298,41.6769420468557,0,270,0,23.105489,-60.0351672706899,5.54563618527905,0
"KASPERSKY LABS",2013,"EU","UK","Software & Computer Services",315,55.762455,0.992828448412753,12.6360978518181,441.294897,6.08415353442604,2579,12.2280243690165,3.3,22.2222227789477,0,47.026525,103.851129042878,10.6564851122672,0
"KASPERSKY LABS",2014,"EU","UK","Software & Computer Services",184,134.062142,10.4903477682114,23.614809817946,567.70367,11.9618681129314,3021,2.30274297324755,4.657037,-100,0,42.143256,54.4644963992468,7.42346020063601,0
"KASPERSKY LABS",2015,"EU","UK","Software & Computer Services",291,74.423653,-22.302772444896,12.7637062013276,583.088108,-2.99501811280988,3259,7.87818603111552,0,28.3516483516483,0,83.733485,87.651757574777,14.3603486078986,0
"KASPERSKY LABS",2016,"EU","UK","Software & Computer Services",297,76.866519,-22.3027717606112,15.3751810788594,499.938951,-2.99501812187992,3259,7.87818603111552,25.158355534,-12.6645869626869,5.03228553879972,71.792976,87.6517608933161,14.3603485698397,0
"KASPERSKY LABS",2017,"EU","UK","Software & Computer Services",320,70.4,4.2,11.9,589.6,-1.5,3976,7.9,23.9,32.8,4,54.5,-47.6,9.2,0
"KASPERSKY LABS",2018,"EU","UK","Software & Computer Services",275,101.726585,37.9340158898595,17.5319349322744,580.235926,-1.48289974080962,3976,7.86760716223549,23.49386,24.7876992397753,4.04901850217389,53.598244,-47.589826500019,9.2373190969909,0
"KASPERSKY LABS",2019,"RoW","UK","Software & Computer Services",271,108.722641,4.86104594828622,16.6731643450312,652.081625,6.68224694547941,4082,2.66599597585513,20.093394,-18.8116469162587,3.081423127051,61.595369,9.09184922550033,9.44595992871291,0
"ANDRITZ",2010,"EU","Austria","Industrial Machinery",285,52.545,6.69685463073892,1.47856357176162,3553.787,11.1420830600744,13776,5.57130814621809,48.6,9.43891540808734,1.84431424843414,231.394,23.4254990809676,6.86045618378367,544
"ANDRITZ",2011,"EU","Austria","Industrial Engineering",269,65.641,24.9233989913408,1.42822236674425,4595.993,29.3266309995506,16750,21.5882694541231,76.974,17.4404589353554,1.67480672838275,317.997,30.430342157289,6.91900531615257,544
"ANDRITZ",2012,"EU","Austria","Industrial Engineering",252,78.182,19.1054371505614,1.51021464665976,5176.88,12.6389879183889,17865,6.65671641791046,109.112,41.7517603346584,2.10767875631655,332.961,4.70570477079972,6.43169244796093,544
"ANDRITZ",2013,"EU","Austria","Industrial Engineering",230,92.629,18.4786779565629,1.6220045867696,5710.773,10.3130263788228,23713,32.7343968653792,111.354,2.05476941124716,1.949893648373,89.932,-72.9902300870072,1.57477805544013,544
"ANDRITZ",2014,"EU","Austria","Industrial Engineering",260,84.28,-9.01337594058017,1.43840468836642,5859.269,2.60027845617397,24853,4.80748956268713,106.45,-4.40397291520735,1.81677953341961,306.42,233.442151997911,5.22966260808302,544
"ANDRITZ",2015,"EU","Austria","Industrial Engineering",258,88.514,5.02373042240152,1.38797156127592,6377.22,8.83985698557277,24508,-1.38816239488191,96.222,-9.60826679192109,1.50883927479372,375.405,23.7645142785555,5.88665594098996,544
"ANDRITZ",2016,"EU","Austria","Industrial Engineering",268,87.474,-1.17495537429106,1.44849108474387,6038.974,-5.30397257739266,25162,2.66851640280725,122.086,26.8795078048679,2.02163480087843,370.796,-1.22774070670342,6.14004961769996,544
"ANDRITZ",2017,"EU","Austria","Industrial Engineering",273,95.3,8.9,1.6,5889,-2.5,25566,1.6,115.5,-5.4,2,318.2,-14.2,5.4,544
"ANDRITZ",2018,"EU","Austria","Industrial Engineering",259,108.85,14.2242510100215,1.80470549809291,6031.455,2.41818413064119,29096,13.8074004537276,127.128,10.1123400864421,2.10775011999592,323.944,1.80163476435447,5.3709096727075,544
"ANDRITZ",2019,"EU","Austria","Industrial Engineering",254,118.759,9.10335323840148,1.77945535860912,6673.896,10.6515094616473,29513,1.43318669232884,122.036,-4.00541186835316,1.82855711266702,225.856,-30.2793075346356,3.3841702058288,544
"STANDARD LIFE",2010,"EU","UK","Life Insurance",286,52.519,275.001785076758,0.240703774038467,21818.935,4.86314307385505,9254,-5.10664479081214,0,106.777965699391,0.0962833428854341,314.212,-6.96608216902653,2.94731158968116,3
"STANDARD LIFE",2011,"EU","UK","Life Insurance",354,45.406755,-13.5422323349645,1.17103235961093,3877.497887,-82.2287481630061,8789,-5.02485411713853,24.306,-26.1391541730184,0,-6008.030624,-1034.27028761943,-154.946070870676,3
"STANDARD LIFE",2012,"EU","UK","Life Insurance",454,29.899955,-34.210525447242,0.592417068888775,5047.112342,30.0462249388492,10141,-100,0,-40.3640801383098,0,-14107.994595,211.733615191716,-279.526066372628,3
"STANDARD LIFE",2013,"EU","UK","Life Insurance",463,29.852804,0,0.619578685413027,4818.242574,-4.38388625620633,139730,-100,70,-21.4342514277452,0,-16715.182046,18.3362921571438,-346.914498165737,3
"STANDARD LIFE",2014,"EU","UK","Life Insurance",390,42.423508,32.0000008712151,1.40845070609576,3012.069064,-9.95388164794457,10667,-100,268.103,-91.5872371131085,0,-4741.148404,8.02577621318028,-157.405036314267,3
"STANDARD LIFE",2015,"EU","UK","Banks",290,74.864128,66.6666659245815,2.4685816884114,3032.677766,-4.90823727971906,0,-99.9,0,-56.2790697674419,0,0,-45.7850650507931,0,3
"STANDARD LIFE",2016,"EU","UK","Life Insurance",306,71.190773,10.9090924386791,2.86827688826719,827.22,-5.38791598714068,6302,-2.00590887886799,11.67062,25,2.59460830331924,13.166,-242.369020501139,-1.83436751769398,3
"STANDARD LIFE",2017,"EU","UK","Life Insurance",336,65.3,-4.9,0.3,19129.9,-28.4,7768,23.3,41.7,270,0.2,2513.5,-89.9,13.1,3
"STANDARD LIFE",2018,"EU","UK","Life Insurance",545,32.154511,-50.0000007774959,0.170789159536627,18827.02104,-28.4088034390687,7768,23.2624563630593,41.024721,270.000014430324,0.217903410809595,2473.679855,-89.9332190238555,13.1389870428487,3
"STANDARD LIFE",2019,"RoW","UK","Life Insurance",911,11.680168,-65.5172432117404,0.25043825222192,4663.891357,70.7139803368404,6268,-24.6544055775935,0,-60.7058823529412,0,-25.696371,-95.7610790174618,-0.550964184906076,3
"SWEDISH ORPHAN BIOVITRUM",2010,"EU","Sweden","Biotechnology",291,51.699,-28.8343473832007,24.4528740960066,211.423,47.0144842884063,508,17.3210161662817,24.241,-33.5556599342414,2.27695189265123,-252.229565,-81.2,-8.25832572615089,31
"SWEDISH ORPHAN BIOVITRUM",2011,"EU","Sweden","Pharmaceuticals & Biotechnology",282,62.356297,19.1866152736548,29.0825369390091,214.411477,0.213241483298154,517,1.77165354330708,0.859965,-82.347590135166,0.401081608145445,-35.972081,103.587277967251,-16.7771247618429,31
"SWEDISH ORPHAN BIOVITRUM",2012,"EU","Sweden","Pharmaceuticals & Biotechnology",345,46.800661,-27.7251637442049,20.8846268291194,224.09144,0.645111301239787,514,-0.580270793036752,0.635747,-28.8099589262599,0.283699814682792,-5.223585,-86.016414136344,-2.33100603932038,31
"SWEDISH ORPHAN BIOVITRUM",2013,"EU","Sweden","Pharmaceuticals & Biotechnology",335,51.437613,13.4556632123211,20.9349132605822,245.702537,13.1831397981512,546,6.22568093385214,2.932139,376.099385094509,1.19336944412585,-8.045886,59.0020002995904,-3.27464506400274,31
"SWEDISH ORPHAN BIOVITRUM",2014,"EU","Sweden","Pharmaceuticals & Biotechnology",440,34.549837,-28.6509221741445,12.4484075476964,277.544231,19.7676846994822,589,7.87545787545787,2.433511,-12.0033918407787,0.876801146697227,1.918341,-125.279530975428,0.691183885569576,31
"SWEDISH ORPHAN BIOVITRUM",2015,"EU","Sweden","Pharmaceuticals & Biotechnology",342,55.579765,2.42490797060995,15.8231426938351,351.25617,23.8165216679936,672,14.0916808149406,2.978836,19.7567746305889,0.848052291864368,16.25432,728.952696465673,4.6274831272003,31
"SWEDISH ORPHAN BIOVITRUM",2016,"EU","Sweden","Pharmaceuticals & Biotechnology",286,80.99689,51.4870304074759,14.8668227522736,544.81641,61.2315499864675,760,13.0952380952381,4.795411,67.3412435860929,0.880188428979222,114.716142,633.634151357806,21.0559263440688,31
"SWEDISH ORPHAN BIOVITRUM",2017,"EU","Sweden","Pharmaceuticals & Biotechnology",278,91.6,16.5,13.8,661.4,25.1,800,5.3,4.8,3.7,0.7,167.8,50.7,25.4,31
"SWEDISH ORPHAN BIOVITRUM",2018,"EU","Sweden","Pharmaceuticals & Biotechnology",267,105.470246,19.9500062004922,11.834935780873,891.177172,40.3644480160173,902,12.75,3.950519,-14.7528535160907,0.443292212157337,304.467321,89.0417276451176,34.1646229914875,31
"SWEDISH ORPHAN BIOVITRUM",2019,"EU","Sweden","Pharmaceuticals & Biotechnology",224,135.92637,31.2891670369948,9.96631100418297,1363.858402,55.9051141931654,1335,48.0044345898004,3.541743,-8.66902652220095,0.259685535888938,433.432821,45.0227848708443,31.7798988783881,31
"COLOPLAST",2010,"EU","Denmark","Health Care Equipment & Services",293,50.86,4.40744770389834,3.97398392278938,1279.824,8.12922543481531,7207,-1.93223567832358,37.836,-31.0305514043169,2.72623423220693,223.89603,-30.9547115112031,20.7612140419308,529
"COLOPLAST",2011,"EU","Denmark","Health Care Equipment & Services",305,55.419312,8.70987869712421,4.0503342735892,1368.265142,6.66065588900859,7372,2.28944082142362,30.937965,-11.5368165250511,2.26110890720916,347.177775,30.3566396301683,25.3735744880944,529
"COLOPLAST",2012,"EU","Denmark","Health Care Equipment & Services",374,41.919924,-18.0628281768528,2.8395173457156,1476.304558,8.36610304727374,7875,6.82311448724906,42.455642,37.8260874364177,2.87580511554581,435.940428,26.1139095445993,29.5291662982185,529
"COLOPLAST",2013,"EU","Denmark","Health Care Equipment & Services",337,50.772611,21.0862608074424,3.25741296825719,1558.678973,5.55202757761784,8412,6.81904761904761,54.791551,29.0220824497706,3.51525567157311,491.91828,12.8110599788521,31.5599484256339,529
"COLOPLAST",2014,"EU","Denmark","Health Care Equipment & Services",344,52.341261,2.63852302762544,3.13002899604193,1672.229269,6.81564242006032,9071,7.8340466000951,67.949451,23.4718818364362,4.06340519566638,557.992821,12.9357297909978,33.368200840886,529
"COLOPLAST",2015,"EU","Denmark","Health Care Equipment & Services",329,59.442011,13.6246787664317,3.17779853559178,1870.540575,11.9166398545224,9535,5.11520229302171,78.404282,15.4455450355495,4.1915306755642,609.885794,9.35616106745749,32.6047882708986,529
"COLOPLAST",2016,"EU","Denmark","Health Care Equipment & Services",319,64.296083,8.1447967073538,3.25590902136613,1974.750602,5.55036309573069,10099,5.91504981646565,84.338167,7.54717000380225,4.27082624583497,651.838527,6.85777290744094,33.008650628582,529
"COLOPLAST",2017,"EU","Denmark","Health Care Equipment & Services",317,72.1,12.3,3.5,2085.7,5.8,10741,6.4,88.8,5.4,4.3,674.8,3.7,32.4,529
"COLOPLAST",2018,"EU","Denmark","Health Care Equipment & Services",311,81.315877,13.0353805752416,3.69019389460091,2203.566515,5.93122106653075,11569,7.70877944325481,82.521549,-6.80786696234776,3.74490846717191,682.008458,1.33359884982382,30.9502097330609,529
"COLOPLAST",2019,"EU","Denmark","Health Care Equipment & Services",316,84.536657,4.44810602482699,3.53419922135544,2391.960716,9.05830144959781,12074,4.3651136658311,82.269901,0.162338180163912,3.43943361818991,687.493698,1.27676299822566,28.7418473640183,529
"JOHN LEWIS",2010,"EU","UK","General Retailers",294,50.769,41.2329262525384,0.590889828708407,8591.957,9.31309758634658,74800,6.85714285714285,418.109,-7.27925096123332,6.10176470855243,388.7,-30.2793075346356,3.19894524611797,24
"JOHN LEWIS",2011,"EU","UK","General Retailers",192,105.630451,103.224410001412,1.139380817129,9270.864439,5.39341632737498,78700,5.21390374331552,694.4,-23.4110361484058,0,474.62008,68.667944814151,5.11948031516244,24
"JOHN LEWIS",2012,"EU","UK","General Retailers",191,114.935426,8.71040717990161,1.13519579853601,10124.722638,9.1111798494812,81900,4.06607369758576,0,-100,0,548.365168,15.4330312758194,5.41610064400067,24
"JOHN LEWIS",2013,"EU","UK","General Retailers",184,128.844702,12.2788757000301,1.19519705517072,10780.205778,6.64225385587431,86600,5.73870573870574,80,23.3466139531389,0,564.217997,2.82916211054181,5.23383327386425,24
"JOHN LEWIS",2014,"EU","UK","General Retailers",135,186.020655,34.1056540776226,1.49159880773763,12471.225777,7.45696626701622,92100,6.35103926096998,0,-100,0,552.791164,-8.9947089981932,4.43253272681088,24
"JOHN LEWIS",2015,"EU","UK","General Retailers",140,199.274697,1.17484443534845,1.50172328915747,13269.73474,0.492732707732801,91500,-2.45202558635395,0,-25.5813960711253,0,377.451322,-35.5116278184515,2.84445265407016,24
"JOHN LEWIS",2016,"EU","UK","General Retailers",155,183.462122,7.37704922830178,1.56789212292952,11701.195466,2.84547842072249,86700,-5.24590163934426,309.971626,-23.5463442884884,2.64905946491263,554.23767,71.2585649997754,4.73659013397768,24
"JOHN LEWIS",2017,"EU","UK","General Retailers",152,205.6,16.1,1.8,11496,1.8,85500,-1.4,257.4,-14,2.2,388.7,-27.4,3.4,24
"JOHN LEWIS",2018,"EU","UK","General Retailers",176,174.077874,-13.9726028155468,1.52180445165478,11438.912129,1.10446883166329,83900,-1.87134502923977,159.552905,-37.0240699489871,1.39482586456365,204.569221,-46.5217391827186,1.78836255312579,24
"JOHN LEWIS",2019,"RoW","UK","General Retailers",189,160.719121,-12.3566877862465,1.35549141345377,11856.889642,-1.60322583667388,80800,-3.69487485101311,223.67523,33.0785268642566,1.88645788864972,314.780546,46.0704608379082,2.65483238441362,24
"MARKS & SPENCER",2010,"EU","UK","General Retailers",295,50.302,-24.2531020358993,0.442491421461687,11367.904,2.13597892430357,78169,2.49387021909868,457.046131,-16.8974419150434,3.74731348892461,71.64673,0.0431779583887293,8.56236118813107,19
